,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118,MEANGBZ_119
1459,B,True,78.448,76.153,76.46,75.913,86.243,78.117,76.952,66.72,70.433,65.006,62.676,64.16,60.924,61.203,61.8,66.139,65.117,66.501,64.978,64.742,69.46,65.928,69.014,67.735,63.784,66.469,66.945,64.854,68.195,66.131,66.521,66.751,62.428,63.498,62.892,62.141,61.433,59.754,61.723,61.832,61.366,61.149,64.598,62.837,63.12,63.202,63.842,64.922,65.731,65.77,65.436,65.553,66.362,65.296,65.901,66.868,65.672,69.238,65.399,65.774,66.651,67.253,66.2,66.12,64.745,64.019,65.226,65.276,64.78,65.474,64.945,67.332,66.802,65.731,64.824,65.251,65.315,65.533,65.205,66.51,66.639,66.956,68.276,67.918,67.048,68.293,69.528,68.81,70.881,71.463,72.941,74.058,74.301,74.15,76.229,75.608,77.34,78.802,77.271,76.008,75.667,76.275,76.159,78.676,76.094,75.829,76.386,76.785,76.799,76.018,76.821,76.72,77.264,76.911,77.412,78.281,78.499,79.458,79.767
1460,B,False,122.34,120.84,120.3,117.73,116.07,117.02,118.08,118.62,117.32,118.89,121.93,125.39,127.09,126.89,128.71,127.55,130.03,129.07,133.42,132.15,131.31,130.17,128.7,127.1,127.42,128.58,125.98,125.25,124.68,121.89,121.69,120.92,121.12,120.02,119.01,119.08,118.14,119.86,117.56,118.37,120.07,118.15,118.79,119.55,119.86,122.99,122.04,122.89,124.69,125.52,127.05,128.86,130.98,134.79,134.64,136.3,137.01,136.92,137.02,135.93,135.19,132.68,132.48,130.86,128.25,127.74,125.78,121.74,121.57,122.59,123.86,122.79,122.69,123.05,124.6,127.02,127.75,130.76,128.89,132.42,135.5,135.74,137.87,138.64,138.96,138.5,136.87,140.22,141.02,138.52,136.86,136.54,135.18,135.43,136.6,137.33,133.45,131.44,131.65,132.07,132.37,131.85,131.6,130.53,131.7,131.41,131.37,132.14,131.7,128.8,130.1,128.3,125.5,123.44,122.12,120.54,119.8,117.97,116.78
1461,B,False,76.339,76.293,77.046,76.841,77.896,77.034,76.582,76.69,75.595,76.035,75.548,74.856,73.924,72.82,71.509,72.159,72.775,72.833,73.853,73.624,74.933,76.843,77.73,77.021,78.822,77.8,78.369,78.969,77.236,77.652,76.201,75.014,76.12,74.477,74.023,73.758,73.791,75.08,72.573,71.941,71.875,70.213,70.542,70.867,69.385,69.159,70.444,70.309,71.997,71.926,71.662,72.346,71.568,70.908,71.759,70.715,70.232,70.636,71.699,70.088,69.847,68.242,68.222,66.943,66.156,67.878,66.162,65.189,63.82,63.005,62.226,62.88,62.605,63.659,64.759,64.484,65.431,65.35,65.654,64.69,63.77,63.578,63.68,62.226,60.518,60.151,59.566,59.71,57.59,58.21,56.546,55.624,55.567,56.085,56.28,55.295,55.02,56.008,56.507,56.628,57.453,57.13,57.971,55.901,57.102,57.2,58.488,57.978,57.063,57.952,55.849,55.947,55.987,56.517,56.121,54.814,56.541,56.928,56.982
1462,B,False,127.89,129.71,130.17,127.13,126.02,125.32,127.6,125.07,123.85,123.72,121.72,118.97,119.28,118.14,118.84,117.82,120.53,122.24,125.73,132.94,130.86,129.46,128.65,127.99,127.66,129.07,129.57,127.74,127.98,128.4,126.33,127.76,127.11,126.35,126.78,119.73,121.13,122.31,115.94,114.94,112.8,108.17,105.78,107.73,108.78,110.42,112.97,114.2,111.74,110.82,114.21,111.49,113.03,112.39,114.0,112.43,113.76,113.66,113.07,110.82,110.71,114.23,113.17,112.75,112.3,115.25,118.59,117.75,119.1,117.35,113.17,115.55,116.77,122.84,121.38,121.35,124.03,122.88,119.3,123.93,127.89,127.03,123.84,128.02,126.86,128.91,123.7,124.39,118.94,121.25,116.79,114.59,114.2,109.75,111.42,109.32,110.0,110.76,110.65,111.77,113.09,109.84,108.62,107.64,106.28,107.99,106.12,106.59,106.86,105.57,103.19,103.22,103.35,103.46,104.88,105.73,105.92,104.63,104.43
1463,B,False,112.07,112.41,115.67,115.23,117.11,114.46,115.66,115.97,115.24,114.34,113.62,114.09,113.71,112.52,113.07,114.07,112.88,112.56,113.77,113.5,112.53,114.01,116.04,115.61,117.75,120.8,122.35,124.19,126.83,129.01,129.02,128.4,127.13,126.61,123.64,122.72,117.73,117.01,117.04,116.39,115.56,115.39,114.38,114.97,118.34,117.2,120.65,122.48,124.43,123.94,126.79,127.89,129.28,131.58,129.19,133.85,134.21,135.41,135.25,133.54,131.37,134.42,133.06,133.85,134.56,135.73,135.04,135.37,135.43,136.35,136.36,136.34,134.93,133.67,133.49,132.07,130.77,129.35,126.98,125.16,124.67,121.98,121.89,120.1,118.41,121.62,119.81,121.3,122.68,122.33,123.38,125.7,127.54,131.61,131.89,133.89,138.22,136.28,134.87,133.28,130.44,130.17,128.22,127.0,126.13,126.48,125.92,125.67,125.01,124.04,122.66,122.31,123.36,123.9,123.09,124.25,124.6,125.12,127.03
1464,B,False,0.0,5.4367,27.497,98.265,48.415,39.372,48.384,60.942,108.65,114.7,81.316,96.228,86.716,123.84,158.79,94.914,83.897,69.599,67.724,67.563,64.421,67.154,72.444,72.047,66.626,68.289,105.58,82.644,73.705,66.209,74.845,79.207,76.791,75.962,64.356,66.571,65.078,65.096,59.229,61.632,80.276,73.827,73.814,67.474,68.68,76.182,68.379,84.571,67.285,71.984,97.14,79.888,76.287,73.485,83.584,75.537,73.963,70.529,75.583,79.517,78.305,75.002,81.139,76.959,83.094,85.781,82.332,78.644,79.737,78.507,81.491,74.915,80.868,79.323,82.167,81.356,76.218,90.056,79.864,86.287,77.312,77.077,78.26,76.975,82.645,76.832,84.52,84.175,80.849,79.47,83.184,81.246,80.442,84.51,82.064,87.041,76.373,80.518,77.017,77.587,77.769,76.176,76.494,75.536,74.495,73.965,83.82,75.228,79.788,71.785,75.216,74.698,74.397,74.788,77.563,73.011,74.564,73.193,71.682
1465,B,False,131.89,133.37,134.46,130.1,130.93,128.71,127.19,131.02,132.21,135.01,132.89,139.66,139.9,145.5,148.94,145.98,146.55,142.27,144.77,141.77,141.33,137.01,134.24,134.86,135.52,138.34,134.98,134.75,134.69,137.97,136.23,139.33,139.24,139.68,144.89,146.33,147.86,145.44,146.71,149.7,148.93,140.71,143.75,141.72,138.04,143.34,143.3,135.89,133.23,139.43,141.42,143.41,140.9,141.26,82.947,130.82,131.32,132.46,133.94,133.21,128.63,127.86,129.51,129.06,130.6,128.05,114.37,114.01,109.97,109.6,114.77,115.87,120.12,124.82,129.89,135.21,139.04,143.32,140.05,133.62,135.13,137.02,137.64,131.8,129.62,132.61,133.95,134.72,135.25,137.67,128.16,134.36,131.31,133.25,134.77,140.96,133.75,133.59,133.98,132.33,131.11,139.95,138.84,137.8,148.24,147.02,147.26,147.77,144.13,149.76,147.54,140.07,142.42,138.92,139.43,142.8,139.32,138.02,131.07
1466,B,False,109.7,109.66,110.6,109.79,109.48,106.88,106.84,104.47,102.91,101.52,100.77,101.37,100.82,101.92,102.09,102.78,103.6,104.31,105.12,105.32,106.1,106.75,104.93,104.59,102.8,101.17,100.24,99.201,98.389,96.2,95.252,94.651,93.847,93.859,94.13,94.497,95.206,94.649,93.592,92.867,94.764,95.743,95.819,96.469,97.146,97.123,96.879,96.146,95.348,94.804,95.471,94.691,94.562,94.322,94.476,93.996,93.28,93.872,94.064,94.344,94.731,95.437,96.187,97.149,98.504,99.625,101.48,101.75,100.75,101.57,101.34,100.78,100.77923076923076,100.77846153846154,100.7776923076923,100.77692307692308,100.77615384615385,100.77538461538461,100.77461538461539,100.77384615384615,100.77307692307691,100.77230769230769,100.77153846153846,100.77076923076923,100.77,100.35,101.13,101.27,101.41,102.32,101.46,103.0,102.16,100.78,101.23,99.836,99.361,99.347,97.915,96.864,96.209,95.368,93.923,94.69,94.069,94.909,94.679,94.135,93.978,94.165,93.884,94.601,93.696,94.256,95.303,95.843,94.935,95.059,95.249
1467,B,False,125.84,125.45,122.66,126.03,124.01,122.68,124.2,123.21,117.1,120.13,123.27,119.4,116.38,118.59,119.49,123.51,128.57,124.48,129.39,127.06,127.0,122.23,120.65,127.47,122.82,123.08,126.28,127.89,126.4,128.91,128.91,129.13,127.42,130.78,130.37,125.04,125.1,127.79,127.71,132.45,136.36,136.05,136.11,139.17,140.72,146.05,143.63,146.97,148.09,148.72,149.1,144.0,142.9,147.28,149.1,143.51,140.59,141.34,133.96,135.12,138.21,139.56,141.1,140.16,139.81,136.09,142.11,141.45,137.28,137.19,140.96,137.8,137.94,138.24,136.02,140.63,134.31,133.6,140.47,134.65,134.17,135.81,136.21,132.12,130.92,134.27,133.6,132.95,136.14,135.29,135.59,135.13,134.55,133.68,132.86,136.27,140.74,140.91,141.34,143.81,141.83,139.13,140.72,141.48,145.5,146.54,147.97,152.15,148.54,147.24,143.7,139.01,135.73,132.48,135.07,136.1,134.43,136.93,135.94
1468,B,False,58.362,57.786,59.174,57.717,58.684,61.894,61.74,61.638,62.082,63.542,61.221,60.943,58.83,60.032,57.85,61.524,60.361,62.383,61.753,62.484,64.563,63.156,67.063,63.626,64.037,63.55,60.984,62.81,62.55,62.432,63.83,63.115,62.566,66.063,64.585,66.225,66.358,66.883,65.828,65.166,66.152,68.944,70.409,68.086,68.837,67.394,67.564,65.376,65.371,64.363,63.781,64.725,66.701,64.529,65.283,66.321,65.471,65.546,63.377,64.478,63.758,62.878,65.412,64.769,64.392,64.311,64.483,64.991,64.292,63.551,63.186,62.646,64.117,65.639,64.194,63.653,63.953,63.831,63.492,65.226,64.907,65.309,68.813,68.268,68.5,68.779,67.617,69.485,69.294,69.035,68.778,69.031,68.27,69.36,69.293,68.794,69.986,70.18,69.658,69.389,70.291,70.924,70.836,70.826,71.944,72.453,73.089,74.818,74.519,74.694,74.388,75.141,74.29,73.739,73.29,73.22,72.795,71.879,71.585
1469,B,False,107.25,107.01,107.73,108.27,108.82,109.11,109.29,110.1,109.82,110.27,110.45,110.64,110.81,110.78,110.83,110.34,110.44,109.93,109.24,109.68,109.52,108.84,108.79,108.39,109.32,109.31,109.02,109.76,109.47,109.71,111.35,112.34,113.02,114.6,114.95,115.53,115.87,116.01,116.02,117.37,116.96,116.89,114.662,112.434,110.206,107.978,105.75,109.17,110.78,116.27,111.05,111.57,112.73,117.75,112.68,113.19,113.42,118.55,114.12,114.54,115.28,115.66,115.97,115.09,115.65,114.72,114.96,114.85,115.6,116.49,116.5,116.37,115.71,116.35,117.2,117.2,117.12,116.39,116.49,116.6,117.16,118.0,119.0,118.18,118.73,118.45,118.95,118.37,118.42,116.79,116.66,114.76,114.5,114.63,113.74,113.4,113.5,112.96,114.85,115.8,118.11,118.3,119.25,120.56,121.87,122.42,123.74,122.43,122.51,122.55,121.41,119.97,118.79,118.15,118.06,116.69,116.11,115.48,116.65
1470,B,False,91.512,95.179,95.907,96.262,97.571,95.86,95.294,95.556,94.308,95.278,95.488,94.232,95.372,96.365,96.985,98.59,98.914,102.11,102.17,102.7,102.89,104.23,103.71,104.39,105.77,102.39,104.54,103.65,103.17,101.74,100.14,98.006,97.349,97.799,98.329,97.99,97.166,97.841,96.441,96.715,97.952,98.187,99.976,100.38,99.413,100.48,101.15,102.31,101.67,101.9,101.48,100.52,100.5,99.395,100.76,101.89,102.64,104.1,102.94,100.06,100.57,102.3,102.5,104.01,104.73,100.92,101.54,101.2,101.12,99.834,97.583,98.162,98.916,98.489,99.069,97.075,98.785,99.507,102.73,102.82,103.14,104.47,105.93,108.49,107.87,110.45,110.7,111.01,108.98,107.05,106.35,107.58,106.95,107.06,106.93,104.12,102.42,100.81,100.82,102.92,102.05,102.44,100.67,100.43,100.35,102.78,103.02,104.24,102.8,103.84,103.78,105.67,103.38,104.08,103.98,103.72,104.98,105.94,106.84
1471,B,False,96.772,96.067,95.926,95.439,95.196,95.08,95.232,96.37,95.817,96.682,94.916,97.053,96.671,96.7,98.485,97.147,95.46,95.734,97.588,97.414,98.738,95.987,91.466,91.682,89.054,89.13,88.288,89.288,90.098,89.982,88.07,90.666,91.187,89.66,89.448,89.64,89.146,90.135,89.27,90.013,90.648,89.998,92.173,91.121,89.783,91.404,89.845,89.738,90.386,90.069,93.838,93.187,92.215,89.605,93.848,92.276,92.951,92.89,92.07,91.337,91.521,88.879,90.786,92.111,93.379,92.462,97.744,97.841,98.9,93.006,93.144,94.676,91.196,89.211,87.581,91.031,87.994,85.14,85.982,88.099,86.322,84.865,84.184,83.284,85.609,86.235,85.252,82.806,83.017,84.455,81.756,83.748,82.929,83.47,83.992,86.721,82.79,83.439,83.123,81.98,80.818,79.03,81.07,80.348,79.924,80.624,79.134,79.413,78.192,75.231,78.322,75.321,76.886,77.281,72.597,75.53,77.711,77.65,74.595
1472,B,False,104.42,102.49,104.37,104.27,111.37,106.85,110.03,112.29,115.98,112.51,113.68,116.0,117.47,117.9,117.26,113.66,108.62,106.22,106.74,104.64,99.377,105.5,110.28,107.11,107.55,103.66,104.12,103.64,105.88,107.96,104.82,108.04,109.6,110.62,111.8,115.15,117.21,114.75,119.14,124.51,121.5,117.09,119.71,122.84,122.18,119.23,118.96,118.52,118.04,117.55,120.25,116.61,115.26,111.51,110.15,109.79,106.83,108.2,108.0,110.24,109.72,115.08,111.1,113.42,111.39,108.3,108.25,108.33,108.46,110.59,103.23,101.61,100.33,97.391,98.087,95.748,94.668,98.184,97.712,96.529,100.21,98.2,98.984,96.783,97.358,100.1,104.18,103.05,102.91,102.29,103.11,100.84,99.827,98.169,98.086,100.77,95.192,95.173,94.264,95.161,100.15,98.244,101.52,103.06,101.45,101.19,102.05,103.74,100.95,101.56,100.57,100.17,99.284,100.72,99.308,95.962,94.757,94.985,93.427
1473,B,True,105.46,105.78,96.406,98.525,98.04644444444445,97.56788888888889,97.08933333333334,96.61077777777778,96.13222222222223,95.65366666666667,95.17511111111112,94.69655555555556,94.218,93.063,91.908,91.62141176470588,91.33482352941176,91.04823529411765,90.76164705882353,90.47505882352941,90.18847058823529,89.90188235294117,89.61529411764705,89.32870588235295,89.04211764705883,88.75552941176471,88.4689411764706,88.18235294117648,87.89576470588236,87.60917647058824,87.32258823529412,87.036,87.47800000000001,87.92,88.362,88.804,89.857,95.388,93.05,90.48,95.493,98.773,111.4,100.39,99.107,102.96,108.5,115.24,116.96,117.84,117.14,109.56,108.76,105.24,107.9,100.54,103.26,98.701,102.16,97.266,96.598,97.525,95.547,94.293,95.289,95.599,96.516,97.065,98.8575,100.65,98.32900000000001,96.008,100.56,102.17,104.11,105.21,105.34,105.47,105.61,106.29,112.61,114.24,111.48,109.56,106.07,104.55,108.05,110.34,105.07,104.26,108.47,108.02,109.53,106.41,106.79,109.29,109.31,107.87,104.21,103.08,103.72,107.02,108.31,104.69,105.28,102.82,100.7,99.656,98.074,97.604,95.538,97.954,98.45,97.487,98.67,99.539,97.812,97.526,100.78
1474,B,False,113.45,110.94,112.13,116.54,114.97,115.56,116.51,117.66,118.45,119.91,119.53,120.4,121.43,120.42,120.73,121.91,122.94,125.93,126.07,127.46,128.51,129.98,130.63,130.77,130.04,127.85,125.1,123.11,119.22,119.0,116.54,115.57,115.56,115.26,116.63,117.4,118.84,121.09,122.67,123.58,125.56,127.58,129.32,129.56,131.79,130.23,127.81,127.17,124.63,124.14,121.27,119.53,118.51,119.81,119.3,116.71,116.81,114.84,115.87,117.45,118.16,116.81,118.19,120.68,119.02,118.44,118.57,120.94,118.33,119.99,121.37,118.99,119.83,120.56,121.6,121.39,123.92,122.95,121.94,123.76,125.35,128.69,126.57,129.45,129.08,128.13,127.88,125.36,125.13,125.72999999999999,126.33,126.92999999999999,127.53,128.13,128.73,129.32999999999998,129.93,130.53,131.13,131.73,132.32999999999998,132.93,133.53,134.13,135.12,135.41,134.39,133.37,132.47,131.38,129.22,128.26,127.01,127.79,123.81,121.95,122.94,123.74,120.99
1475,B,False,83.337,82.925,80.205,81.201,78.809,79.173,80.319,78.459,77.246,77.333,78.879,78.305,78.051,78.559,78.016,78.845,75.359,76.884,76.03,74.898,75.803,76.056,76.117,78.344,77.422,78.425,78.464,78.724,79.074,79.197,79.493,80.143,80.629,81.098,80.63,80.908,81.564,81.048,80.824,81.087,79.971,78.858,78.474,78.111,77.479,76.91,75.554,76.467,76.367,77.164,78.491,78.641,77.794,79.135,80.21,80.968,81.951,81.437,81.321,80.765,82.038,81.717,81.4,82.317,81.549,82.154,80.645,81.125,81.422,81.635,82.376,80.928,82.007,82.316,82.855,82.517,84.03,84.13,84.103,84.266,85.113,86.554,86.213,87.289,87.684,88.426,90.13,89.627,89.703,90.089,88.285,88.181,88.667,87.763,87.246,84.675,84.793,83.415,82.776,82.055,82.081,81.232,81.988,82.341,84.062,84.155,84.935,85.646,86.121,87.514,88.507,88.998,91.13,91.511,92.065,91.978,91.822,90.37,90.986
1476,B,False,99.034,99.583,100.83,101.3,102.58,103.53,104.88,105.02,106.8,106.65,106.75,107.34,106.1,107.9,106.47,106.04,104.09,102.47,102.1,101.44,101.0,100.44,100.29,101.74,101.6,101.22,101.91,101.28,101.8,103.05,102.85,103.9,105.05,105.23,104.29,105.62,105.21,105.26,106.8,107.41,109.04,109.79,110.96,110.6,109.56,109.62,108.86,108.5,108.16,107.72,106.43,106.63,105.85,105.09,102.93,103.91,103.31,101.88,101.47,101.33,100.53,99.885,100.78,100.71,102.32,104.65,105.16,105.95,107.12,108.33,109.89,112.03,112.05,111.67,112.9,113.01,111.53,112.68,110.6,111.39,108.99,108.85,107.03,106.47,105.89,104.86,104.48,104.09,102.37,102.47,102.46,103.44,103.72,103.29,103.68,103.88,104.0,103.62,104.65,104.91,105.26,103.88,103.18,103.25,103.12,102.91,103.79,103.37,103.58,104.63,103.89,103.34,103.24,104.18,104.27,104.75,105.16,105.02,105.52
1477,B,True,58.6,58.074,61.608,61.03,61.226,59.438,60.31,58.459,60.314,59.968,63.034,60.499,61.443,60.84,81.188,59.856,61.398,60.688,59.856,62.234,73.957,64.347,64.645,63.059,61.929,63.806,61.111,61.641,62.394,62.347,60.986,60.123,62.83,64.025,62.985,67.015,67.633,68.218,70.859,69.689,68.487,66.921,66.563,67.967,65.677,65.859,65.428,63.613,65.133,63.384,63.207,65.0,63.963,63.359,64.743,65.547,65.024,63.376,65.689,64.818,65.457,65.737,66.372,65.121,65.221,65.238,65.799,65.434,64.831,66.587,69.291,67.792,68.068,67.235,69.842,67.572,67.421,70.929,69.489,68.854,70.944,71.532,69.88,69.855,69.777,70.246,71.518,70.255,69.433,68.811,69.749,69.857,68.347,68.946,69.533,67.712,68.127,66.585,67.605,66.467,65.53,66.658,67.393,67.756,68.216,69.159,68.633,68.919,69.297,71.396,72.544,71.145,71.202,70.455,70.142,70.705,69.722,68.835,69.758
1478,B,False,93.573,93.38,93.536,93.11,92.293,92.813,93.551,94.334,95.508,97.043,97.651,98.022,99.646,100.08,100.67,99.87,99.964,98.504,98.792,98.027,97.545,97.126,97.169,97.019,96.308,95.528,95.654,95.539,95.794,95.898,95.496,95.805,96.456,96.456,96.991,96.652,95.648,95.958,95.393,95.477,96.112,96.309,95.588,96.091,95.638,96.979,96.557,95.619,95.798,95.472,95.797,96.273,95.394,95.481,96.036,96.761,97.331,98.004,98.523,99.53,98.807,100.29,100.06,100.08,100.65,101.36,100.78,100.18,100.71,100.13,98.374,98.078,96.746,96.113,96.085,95.847,96.089,95.606,96.529,96.966,99.058,99.132,98.397,97.773,96.563,97.613,97.68,97.997,97.35,97.318,98.385,98.019,97.798,98.197,97.3,96.394,96.478,97.037,97.171,97.016,96.554,96.603,96.626,96.314,96.846,96.116,96.113,97.033,97.134,96.773,97.478,97.684,97.089,96.83,96.124,95.62,93.97,93.611,92.923
1479,B,False,147.9,147.03,148.84,145.77,142.1,153.29,155.99,160.13,161.04,158.55,161.33,162.13,158.84,151.24,153.76,155.35,146.03,149.35,142.74,143.08,145.05,143.14,133.52,135.73,141.32,144.3,151.8,145.24,129.86,134.37,130.27,127.63,136.38,142.47,122.33,129.1,134.21,138.27,137.94,132.38,132.21,141.79,130.71,125.42,120.36,129.52,131.22,126.7,121.16,130.66,132.65,116.82,128.89,121.33,123.41,111.21,114.26,117.82,116.97,112.8,118.21,125.29,130.83,130.65,131.63,132.66,128.47,127.29,132.78,125.76,119.52,124.82,120.93,126.46,131.6,133.45,122.56,125.79,128.17,130.46,136.84,137.93,138.99,140.63,138.42,135.73,136.83,143.4,133.63,132.48,138.7,138.81,128.54,136.34,134.32,136.15,142.31,132.45,128.94,124.02,126.67,136.3,132.03,135.77,136.11,141.94,145.28,143.58,145.9,141.22,139.8,134.71,135.47,135.27,127.38,125.26,130.69,131.05,128.63
1480,B,False,142.22,145.49,148.28,146.23,150.83,151.03,154.39,154.33,158.8,157.54,156.85,156.09,157.86,156.14,160.76,151.77,153.09,153.58,152.4,148.47,148.93,146.68,147.13,149.74,143.08,139.44,139.11,141.19,139.7,140.18,139.63,144.21,148.69,150.26,149.52,150.68,152.88,154.5,153.43,153.38,155.44,154.74,157.52,157.25,155.11,158.89,158.98,155.79,154.43,149.16,148.75,147.25,145.84,147.03,149.0,147.81,152.48,150.02,146.06,143.69,145.49,149.96,151.54,149.33,146.16,151.74,146.07,148.47,142.55,147.52,150.69,148.95,146.0,147.21,141.97,144.61,143.73,143.76,141.53,140.5,137.22,138.07,135.9,137.63,133.84,135.29,139.17,139.99,138.84,141.71,140.24,144.82,145.4,149.49,148.15,151.91,152.33,149.22,150.21,148.33,149.61,144.95,144.68,142.99,143.67,143.17,143.14,146.47,153.13,150.33,149.03,150.32,145.74,143.93,147.69,145.16,146.57,153.74,154.04
1481,B,False,73.96,74.535,74.289,74.316,73.441,72.884,72.305,70.957,71.076,70.553,70.467,70.268,69.684,68.784,67.831,69.196,70.193,71.991,71.257,73.514,73.967,74.239,74.848,74.61,74.503,73.677,73.785,73.662,72.529,71.785,72.521,71.579,70.604,70.173,69.633,70.255,70.487,68.88,70.351,69.3,69.798,70.945,71.606,70.701,69.84,71.593,70.858,70.464,70.262,71.026,71.494,71.346,71.211,72.681,72.853,74.553,74.648,75.589,76.738,76.338,78.092,79.423,78.761,78.772,78.721,78.463,77.403,76.325,76.257,75.213,74.616,74.576,74.52,74.928,75.263,76.316,77.731,79.679,79.912,80.918,81.629,82.595,83.035,83.582,83.199,83.31,83.086,81.572,81.41,80.965,79.902,78.793,78.743,78.354,78.172,77.267,77.955,77.855,77.695,78.192,77.989,77.767,77.957,77.852,78.51,78.085,78.035,78.261,78.694,79.012,79.977,80.763,81.246,82.278,82.439,83.291,84.11357142857143,84.93614285714285,85.75871428571429
1482,B,False,134.17,133.88,131.45,129.01,128.84,127.44,124.07,122.22,120.72,118.12,117.69,116.84,116.67,115.41,115.29,114.42,113.12,112.03,112.47,113.89,114.73,112.76,112.04,113.02,115.29,115.31,115.16,115.81,116.03,117.29,115.14,115.15,115.11,117.42,121.1,123.18,126.59,127.12,128.81,129.35,129.88,130.72,133.54,131.6,127.88,126.25,123.4,121.71,118.01,116.51,114.0,113.02,113.01,111.61,110.61,110.21,110.77,110.03,110.1,110.6,111.27,113.58,115.18,115.72,114.82,116.22,118.14,117.88,117.77,117.45,117.49,117.01,115.88,115.82,116.92,118.74,117.98,118.71,118.13,118.5,118.77,117.86,118.33,118.29,118.02,119.57,118.05,117.86,117.56,118.5,119.19,118.87,119.03,118.84,118.65,119.86,118.49,117.27,116.25,113.42,111.89,112.55,112.1,110.74,107.57,106.62,106.37,105.96,106.55,106.34,106.28,106.79,108.67,109.25,110.22,112.07,113.12,114.43,116.86
1483,B,False,122.21,124.23,124.82,124.01,125.08,125.06,126.44,126.06,125.98,127.23,126.27,126.23,125.15,123.63,123.75,123.61,123.61,123.12,122.03,121.95,122.55,119.99,118.53,117.51,116.77,115.92,116.53,116.13,116.02,115.18,115.13,116.45,117.94,119.1,120.8,122.0,124.28,125.26,127.02,128.38,129.85,128.94,126.15,125.67,124.5,123.15,121.1,119.19,118.16,118.04,116.7,116.52,116.53,116.18,115.34,115.44,114.54,115.0,114.73,115.89,116.72,117.81,118.06,117.55,117.47,118.02,117.96,118.66,119.54,118.37,117.66,118.11,117.29,117.69,116.8,116.07,114.92,115.16,115.8,115.91,116.08,116.91,116.66,117.64,118.44,119.02,119.65,121.88,123.33,125.62,126.48,128.72,128.9,129.43,130.37,130.27,129.3,126.85,125.16,124.55,125.35,123.82,122.49,121.54,121.94,121.9,121.44,121.6,122.49,125.17,125.87,127.48,129.56,129.84,130.95,132.23,133.52,133.36,132.18
1484,B,False,102.23,102.43,101.28,100.88,99.194,99.174,99.616,97.823,97.341,97.627,96.39,96.931,96.559,95.45,95.14,93.29,94.104,92.047,93.125,92.177,92.913,90.559,92.789,91.639,91.703,93.702,93.01,92.802,92.203,93.172,92.213,92.444,92.788,92.107,92.409,91.96,90.616,89.336,88.457,87.433,87.406,88.292,86.956,88.232,85.55,86.074,85.591,85.536,85.724,85.212,84.169,84.295,82.954,82.996,82.116,81.02,81.04,81.727,80.702,81.065,79.134,80.909,79.966,79.672,81.819,80.569,80.334,79.809,79.771,79.785,81.27,80.28,81.334,83.373,82.666,84.048,85.61,85.108,84.306,84.834,83.888,84.027,85.115,85.131,82.618,80.694,80.203,79.457,79.542,78.721,77.711,75.711,76.158,76.082,79.05,76.232,77.808,78.144,78.088,76.395,77.458,78.105,77.494,79.317,78.147,77.911,78.44,77.799,76.321,76.339,77.04,77.777,78.263,78.147,78.203,80.148,77.476,78.503,76.449
