,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45,MEANGBT_46,MEANGBT_47,MEANGBT_48,MEANGBT_49,MEANGBT_50,MEANGBT_51,MEANGBT_52,MEANGBT_53,MEANGBT_54,MEANGBT_55,MEANGBT_56,MEANGBT_57,MEANGBT_58,MEANGBT_59,MEANGBT_60,MEANGBT_61,MEANGBT_62,MEANGBT_63,MEANGBT_64,MEANGBT_65,MEANGBT_66,MEANGBT_67,MEANGBT_68,MEANGBT_69,MEANGBT_70
1668,N,False,150.84,149.92,149.13,148.79,149.9,155.43,155.2,151.02,151.12,146.55,156.53,150.2,149.57,150.45,155.25,158.34,151.86,151.16,153.06,155.08,149.6,152.58,152.86,155.04,154.57,150.17,152.03,151.25,148.63,148.51,148.09,146.56,146.09,149.37,146.54,149.05,150.07,150.23,151.45,151.53,151.61,154.88,158.54,156.46,157.26,159.01,159.11,161.84,158.41,163.43,161.66,158.11,155.5,155.66,151.67,148.35,140.05,139.47,144.72,143.02,143.98,147.7,148.01,151.53,150.43,151.69,153.65,153.39,154.25,158.28
1669,N,False,139.82,137.26,135.65,136.11,134.67,134.44,127.68,127.73,127.9,128.79,127.63,127.39,126.91,130.62,133.5,131.63,127.8,125.32,123.72,121.39,120.33,121.56,123.71,122.91,122.57,123.87,126.71,126.69,128.03,127.54,129.33,128.48,126.6,127.25,128.43,128.98,132.48,131.3,129.64,131.74,132.71,131.36,132.97,134.72,134.88,133.96,132.31,131.87,130.39,132.16,129.38,129.17,128.43,127.94,127.14,127.06,128.97,127.77,128.74,130.78,132.56,135.54,135.06,134.82,133.18,131.52,131.95,134.0,136.84,136.78
1670,N,False,122.77,121.68,124.36,123.67,122.51,120.26,118.79,121.07,117.97,120.05,119.38,116.95,118.62,117.01,113.42,112.45,115.57,117.68,116.53,118.05,118.34,124.2,125.03,124.28,127.31,129.42,129.9,130.41,130.2,132.3,132.49,130.93,129.83,129.77,124.37,124.18,124.52,123.75,127.08,122.37,122.82,120.82,120.6,119.41,119.96,119.04,116.67,120.84,124.45,124.68,122.45,121.54,117.81,119.85,117.4,115.95,116.31,117.27,115.98,117.09,119.35,119.34,119.51,116.84,120.77,124.91,127.86,126.65,124.56,126.71
1671,N,False,95.799,94.86,94.126,94.079,93.399,91.68,91.926,91.804,91.937,94.233,94.088,94.388,95.636,95.915,96.318,94.523,94.353,94.533,94.466,94.94,95.884,96.361,96.301,95.889,95.825,95.531,95.334,96.027,96.992,96.778,95.947,94.735,94.157,93.996,93.904,93.952,92.531,91.592,91.129,90.28,90.043,90.995,92.189,91.007,90.92,91.242,91.837,91.852,92.503,92.123,93.54,93.32,91.891,91.974,92.184,91.876,92.378,91.232,91.581,92.161,91.804,91.89,91.245,91.807,91.704,91.293,90.977,90.974,91.773,91.509
1672,N,False,148.6,152.05,158.55,156.93,156.4,158.01,154.6,159.99,164.11,165.64,165.79,164.63,169.08,168.54,165.57,164.83,168.49,165.0,166.32,159.89,155.28,151.44,153.98,156.88,154.23,152.46,154.16,155.18,150.99,156.27,155.81,153.56,154.1,152.37,152.08,152.17,157.39,158.05,161.02,159.43,157.56,159.32,159.19,160.11,163.37,159.44,154.85,150.56,153.95,156.77,155.04,154.83,159.52,156.97,157.06,155.46,157.24,155.93,152.63,148.02,151.87,152.61,151.28,148.5,150.44,152.74,151.13,153.27,158.83,159.72
1673,N,False,160.04,162.45,155.47,152.46,154.52,155.87,151.53,144.84,144.75,146.09,139.95,137.13,140.71,135.03,139.48,140.19,139.63,139.21,144.9,142.65,136.44,144.58,144.02,144.23,143.71,141.68,145.3,140.76,137.5,139.24,139.32,141.68,144.33,140.1,137.95,137.92,138.53,137.99,134.89,137.81,139.9,136.32,138.44,138.19,138.76,144.7,144.86,143.92,140.36,139.8,140.79,141.57,141.79,144.61,144.7,141.49,140.78,142.03,138.46,140.31,139.83,138.1,135.31,135.53,136.26,139.47,135.72,133.97,133.44,134.26
1674,N,False,141.05,140.35,143.51,140.3,138.42,134.53,133.66,142.36,144.02,144.7,140.52,150.67,147.17,135.37,140.33,137.14,133.36,132.82,128.52,124.03,118.31,121.28,122.79,123.22,123.0,126.37,131.28,133.37,135.71,134.68,133.81,135.85,139.35,134.8,133.31,129.23,123.83,126.55,123.36,123.69,124.95,126.84,127.51,127.82,130.68,129.26,125.78,127.74,127.17,125.68,126.5,128.15,126.78,128.39,125.64,126.83,128.3,128.76,128.61,125.92,125.37,127.57,128.14,126.06,124.91,125.84,124.06,123.09,124.53,130.31
1675,N,False,156.94,157.08,160.41,157.12,155.99,158.63,157.57,162.02,159.31,158.28,158.36,158.5,154.53,153.91,157.31,160.6,160.46,157.05,162.99,155.52,158.93,153.6,156.67,152.64,145.99,149.62,160.23,156.75,152.82,158.39,157.21,156.21,156.57,156.09,155.47,159.34,157.85,155.01,155.63,157.31,163.35,160.49,155.9,159.97,159.07,159.04,154.93,151.12,151.08,155.51,157.49,158.4,158.8,155.01,150.22,159.56,159.51,160.73,155.19,155.46,158.8,158.89,155.85,156.01,151.01,144.85,145.14,135.38,124.07,133.47
1676,N,False,125.68,126.48,126.71,126.27,128.55,127.82,126.94,127.2,127.87,127.39,128.23,127.32,125.85,129.56,128.18,131.15,129.66,132.23,130.59,130.4,133.63,135.41,137.63,136.74,141.0,138.68,137.26,136.96,134.56,134.35,133.81,135.72,131.9,131.78,133.56,133.98,131.97,134.02,132.32,132.19,131.4,132.56,133.36,134.66,135.19,133.09,133.03,134.44,133.78,133.96,135.47,136.52,135.23,135.85,134.52,135.76,133.36,133.92,136.74,138.2,138.23,139.03,138.04,138.67,137.22,139.76,142.59,139.92,138.22,140.09
1677,N,False,104.43,104.58,104.58,104.63,104.53,103.93,104.02,105.0,104.66,104.49,104.93,105.45,105.32,105.18,104.92,104.57,104.13,103.47,103.46,103.18,103.56,102.89,102.61,103.33,102.93,103.11,102.77,102.71,102.53,102.9,102.8,102.58,102.75,102.14,102.55,102.27,103.03,103.04,104.02,104.9,104.96,105.09,105.55,105.79,106.18,106.93,107.55,107.57,106.84,106.41,106.61,105.8,104.92,104.16,104.21,103.96,104.34,103.57,104.05,102.61,102.52,102.71,103.08,102.76,103.07,102.8,102.97,102.24,102.09,101.86
1678,N,False,134.73,134.98,139.04,137.47,140.0,142.01,135.54,133.7,132.73,134.38,135.32,136.66,136.39,140.34,137.78,141.6,143.19,141.37,139.59,138.93,140.09,141.73,139.76,135.04,131.08,132.13,134.48,136.13,135.9,136.65,134.74,138.9,137.75,132.97,133.67,131.66,128.16,127.35,127.97,127.73,124.19,122.34,125.85,124.15,123.04,123.47,123.21,123.03,125.64,127.75,124.49,125.31,129.25,131.07,129.15,130.94,128.56,130.83,129.68,128.03,123.1,123.98,125.47,123.81,123.68,125.16,126.85,126.83,126.88,128.87
1679,N,False,111.82,113.44,111.49,111.09,112.18,113.0,112.94,112.3,112.28,109.36,108.77,111.43,111.13,111.18,112.58,112.07,112.44,112.61,113.37,112.45,112.69,112.62,111.95,111.45,111.08,112.28,112.87,109.66,108.85,108.36,106.91,106.82,108.13,108.0,108.98,108.56,108.22,107.24,108.36,109.69,110.75,111.66,111.77,112.6,113.45,113.55,112.88,115.0,114.0,115.55,113.65,114.91,114.26,115.55,115.36,114.65,114.95,114.92,113.69,113.34,111.99,112.38,112.81,113.71,113.24,112.18,112.53,113.19,111.92,112.91
1680,N,False,134.46,135.06,137.37,136.83,138.33,138.82,140.07,138.9,136.3,136.91,141.08,138.45,135.7,136.2,133.37,132.07,131.15,129.38,129.19,128.24,127.08,129.04,130.25,127.62,130.08,132.85,133.05,134.25,132.93,132.79,134.06,136.84,135.63,134.8,136.11,134.31,134.71,136.21,136.04,135.94,138.42,140.31,138.79,139.75,139.58,138.72,140.02,137.72,136.87,136.55,135.13,134.41,134.82,135.38,134.38,133.42,133.0,135.98,135.05,134.6,133.94,132.84,134.29,133.96,133.85,134.02,134.36,136.17,135.33,136.54
1681,N,False,126.03,128.27,129.87,130.15,130.56,130.66,127.84,128.52,128.29,129.32,128.58,131.9,132.09,133.75,129.0,131.57,133.48,131.58,129.98,127.85,126.37,123.94,121.19,122.89,124.07,123.73,122.85,123.29,120.14,123.27,122.81,119.89,117.97,115.47,116.62,113.58,111.19,111.56,108.9,109.08,108.74,105.21,99.359,98.507,107.51,108.4,109.65,110.43,112.18,111.94,113.1,112.24,110.79,111.42,111.89,114.73,112.29,114.04,112.81,110.29,111.03,107.09,107.83,104.97,104.41,102.99,102.77,101.89,102.19,103.41
1682,N,False,107.29,109.84,114.18,113.71,113.76,114.1,110.85,108.23,106.15,101.9,102.64,101.02,103.11,102.45,104.22,103.61,103.88,102.37,102.13,102.55,99.044,101.06,97.44,99.788,99.136,100.57,103.32,103.15,104.19,103.99,102.89,101.44,99.988,99.426,101.23,98.603,98.436,99.382,96.9,95.986,94.803,93.895,95.026,93.179,93.967,94.14,95.535,91.922,93.93,93.582,93.34,92.359,93.585,92.475,92.553,90.73,92.114,90.582,90.058,92.586,91.773,93.678,92.951,94.032,93.609,94.288,93.285,91.585,93.249,93.599
1683,N,False,133.01,134.36,134.44,133.27,133.28,134.11,135.34,136.28,139.16,138.98,138.91,138.84,139.82,138.15,138.83,139.13,141.58,143.61,143.93,142.38,142.52,141.03,139.38,137.27,137.96,137.43,136.82,135.98,133.29,134.89,134.97,133.49,132.17,132.99,132.03,133.95,132.29,131.73,131.39,130.52,129.56,128.25,130.05,131.36,131.41,128.0,129.73,130.75,131.86,133.6,133.95,130.82,129.55,130.88,130.27,130.36,132.92,132.65,132.79,132.51,133.78,136.02,135.41,137.36,135.81,136.32,139.99,140.51,141.65,143.06
1684,N,False,106.12,105.52,105.41,105.18,104.51,104.77,103.69,103.86,103.29,103.49,103.37,103.33,103.68,103.81,104.22,104.05,104.59,105.53,105.4,106.16,105.95,106.57,106.3,106.59,105.93,106.5,105.85,106.32,106.76,107.38,106.56,106.5,106.85,106.43,105.36,105.09,105.51,105.07,104.56,104.41,104.53,104.39,104.56,104.31,103.63,104.68,104.51,104.43,105.09,105.65,106.01,106.53,106.81,106.86,106.56,106.08,106.67,105.37,105.27,105.3,103.98,103.9,103.48,102.44,101.94,101.84,100.89,99.663,99.239,99.951
1685,N,False,109.11,109.76,109.52,109.96,109.2,110.2,110.36,109.89,109.88,109.57,109.97,109.0,108.59,108.28,108.06,107.64,107.32,107.53,106.99,106.69,106.52,107.03,108.04,107.88,108.38,109.34,108.24,109.43,108.8,108.9,108.99,109.98,110.39,110.36,110.3,110.1,109.43,109.23,109.62,109.29,109.03,109.03,109.26,109.28,109.23,109.51,110.0,110.28,110.67,110.65,110.32,109.83,110.71,109.86,109.96,110.41,110.62,110.4,110.18,109.74,109.6,109.0,108.82,108.47,108.44,107.35,107.48,107.33,107.88,108.23
1686,N,False,120.52,119.87,119.95,117.96,117.56,117.95,118.64,117.75,119.18,119.51,118.74,118.36,119.3,118.58,119.68,121.28,119.92,119.42,120.0,120.78,121.29,119.87,120.42,121.49,121.91,122.52,122.69,123.35,124.69,125.51,125.34,126.31,128.06,128.53,129.3,129.05,129.43,130.86,130.18,129.17,129.05,130.63,130.22,129.26,127.8,126.67,126.55,123.57,122.7,121.49,120.79,120.19,119.74,119.1,118.15,119.37,119.31,119.11,119.28,119.83,120.54,121.13,120.13,121.12,121.92,122.09,122.26,121.68,121.96,123.25
1687,N,False,118.0,119.09,119.15,117.68,120.2,120.37,121.53,122.98,122.58,120.38,122.03,123.18,125.18,124.82,125.4,127.2,124.07,124.67,123.84,122.7,122.85,123.7,122.77,121.15,121.93,120.01,119.11,116.92,118.18,118.97,119.69,120.49,119.18,121.06,120.01,117.66,117.17,117.38,117.47,119.5,118.73,118.84,117.63,118.99,119.79,121.41,118.8,119.44,118.1,119.26,117.5,116.44,116.01,117.28,117.79,116.5,114.45,115.19,115.95,117.57,117.64,116.45,118.89,119.57,117.92,120.51,123.37,120.45,122.43,120.86
1688,N,False,88.045,87.872,87.618,88.086,87.675,88.299,89.119,89.555,90.135,91.286,91.486,92.299,92.891,93.236,93.062,93.598,94.237,94.136,94.644,93.957,93.45,93.06,92.402,91.536,91.072,90.544,90.2,90.145,89.778,89.8,89.956,90.291,90.284,90.129,90.208,90.308,90.928,90.98,90.67,91.101,91.204,90.937,91.004,91.188,91.251,90.643,90.082,89.962,89.758,89.585,89.646,89.983,90.168,90.098,89.954,90.006,89.772,89.708,89.269,89.374,89.577,89.726,89.685,90.004,90.642,90.852,90.9,92.055,92.309,93.341
1689,N,False,172.18,173.6,168.61,166.58,161.18,162.71,163.51,162.31,166.6,167.96,168.67,167.12,166.86,167.0,161.71,162.15,167.46,169.33,170.97,170.09,172.55,165.0,174.82,174.93,171.58,172.27,170.2,174.59,176.2,166.03,166.75,164.19,164.64,163.11,153.94,158.35,158.66,159.23,163.44,166.3,158.79,162.29,160.36,161.36,158.05,157.21,158.38,156.92,159.62,149.93,151.24,149.2,152.82,152.67,147.71,148.63,142.67,153.79,150.58,153.96,149.21,147.12,148.81,148.47,147.82,153.17,153.42,151.15,150.54,150.41
1690,N,False,94.1,94.206,93.387,93.88,93.34,92.69,93.579,93.868,93.562,94.356,95.314,93.99,96.078,95.89,94.595,95.79,95.583,95.776,95.819,94.754,95.703,97.455,96.874,96.636,95.086,94.899,94.538,95.326,96.234,94.832,94.256,95.517,93.971,94.87,94.653,95.358,93.588,96.092,95.717,95.674,96.299,96.509,98.425,98.571,97.442,97.752,96.799,98.589,97.459,98.141,96.583,97.318,96.021,97.45,98.142,97.466,99.338,98.215,97.534,97.372,95.942,96.936,97.335,95.585,95.145,95.194,95.829,96.668,95.391,96.447
1691,N,False,84.675,85.054,85.162,84.843,85.697,85.237,85.083,85.359,86.178,85.976,86.263,86.578,86.404,86.48,86.692,86.76,86.901,87.672,87.691,87.249,87.216,86.971,86.737,86.891,87.073,87.59,87.72,87.994,87.916,87.825,88.682,89.175,89.244,89.299,89.753,88.755,88.172,87.885,88.294,88.287,88.519,88.796,88.49,88.901,88.513,87.875,88.827,89.402,90.772,90.599,91.403,92.315,92.735,92.917,92.981,93.84,93.184,93.246,93.373,93.18,93.123,92.383,92.437,91.475,90.891,90.664,90.64,90.284,89.416,88.992
1692,N,False,125.33,127.28,128.46,128.9,129.37,127.59,125.57,125.58,128.16,125.44,126.41,127.28,124.58,125.66,121.77,120.52,121.6,121.82,125.29,123.64,123.14,120.42,123.31,121.57,119.26,123.84,125.29,124.82,123.66,122.84,126.78,130.0,129.19,132.4,135.12,127.75,125.15,122.61,127.47,124.58,122.92,124.73,121.2,123.7,129.76,128.64,125.74,123.46,120.66,119.19,115.47,123.55,125.27,121.67,121.41,121.76,127.52,126.21,121.24,124.49,125.64,125.33,126.68,127.74,132.11,134.26,135.84,135.86,132.53,132.81
1693,N,False,115.44,117.12,117.27,115.78,117.25,117.1,118.01,116.5,116.79,116.88,118.2,119.02,119.66,118.5,119.53,118.29,119.44,118.75,117.13,116.82,115.91,116.23,116.98,116.12,116.34,115.06,114.39,113.41,114.61,114.52,114.12,114.02,113.55,115.45,115.31,116.25,116.07,115.55,114.5,114.7,115.17,114.66,116.01,116.29,117.62,116.23,119.47,117.95,118.4,118.29,115.67,117.41,117.26,115.62,116.93,115.07,114.69,115.94,114.87,114.4,114.19,114.87,114.52,114.1,114.68,115.45,116.06,114.77,114.18,113.85
1694,N,False,86.12,86.288,86.466,86.411,87.208,87.52,87.775,87.877,88.329,88.119,88.309,88.559,88.75,88.829,88.499,88.81,88.457,88.058,87.616,87.396,86.839,86.668,87.174,87.495,87.998,88.56,89.042,89.648,90.615,92.052,92.548,93.046,93.521,94.312,94.099,93.9,94.166,94.241,94.03,94.438,93.927,93.613,92.721,92.283,91.95,91.764,91.622,91.237,91.347,90.964,90.528,90.57,90.44,90.556,90.659,91.015,91.147,90.892,90.744,91.305,90.953,90.576,90.8,90.538,91.025,91.161,91.652,92.007,91.629,92.06
1695,N,False,157.8,155.2,156.34,154.98,151.91,149.44,151.96,149.96,146.33,143.57,145.04,143.43,141.86,139.28,140.67,143.36,144.12,140.23,141.07,144.19,144.22,143.89,146.35,148.69,149.81,147.92,151.41,151.65,151.96,151.33,153.32,155.34,152.5,150.91,150.68,148.74,145.39,147.36,143.4,144.51,141.55,140.87,142.33,144.35,146.41,143.5,136.87,137.86,134.21,135.56,139.05,138.57,141.55,138.8,141.2,139.54,136.48,134.51,135.09,133.89,138.01,138.39,143.92,141.62,144.18,141.42,143.17,145.22,145.75,141.51
1696,N,False,102.29,101.97,101.5,101.58,101.35,101.55,101.81,101.59,102.19,102.5,102.66,102.88,103.18,103.97,104.44,103.63,104.18,103.79,103.43,103.45,103.46,103.55,103.79,103.92,103.13,103.11,102.94,103.11,102.81,103.03,102.49,102.78,102.54,102.64,103.01,103.41,103.75,103.25,103.4,103.11,102.69,102.43,103.39,102.55,101.56,101.76,101.55,102.07,101.82,103.02,103.56,103.6,103.44,103.73,104.28,104.07,104.53,104.63,104.23,103.95,103.63,103.63,103.33,103.09,102.27,101.9,101.49,101.36,100.99,101.44
1697,N,False,159.88,154.19,154.46,153.84,150.29,150.08,152.98,155.32,157.28,153.14,153.23,149.79,148.74,147.47,148.33,151.42,148.72,149.86,151.38,148.04,151.29,149.22,150.97,148.44,147.39,148.37,146.45,145.14,150.22,150.5,147.9,149.77,146.31,150.13,146.8,147.83,151.04,152.0,153.28,153.38,155.7,153.98,152.57,150.34,147.79,148.69,149.12,147.2,146.18,143.95,144.73,143.94,145.45,146.64,147.73,148.32,147.77,146.77,144.46,145.82,145.1,141.43,140.45,138.71,142.33,136.59,135.57,137.79,134.46,134.13
1698,N,False,132.78,132.87,131.18,133.68,134.8,131.98,133.69,133.37,132.78,132.49,133.2,132.31,132.74,135.45,135.25,135.4,139.41,139.29,139.52,138.78,140.62,145.25,144.24,140.62,144.32,143.17,139.51,141.17,139.99,139.3,139.29,140.45,142.54,138.49,141.15,140.75,137.55,140.1,139.43,140.04,142.72,143.48,142.82,143.78,144.57,145.49,144.79,146.49,144.57,144.16,145.03,143.18,142.79,142.32,141.36,140.64,139.87,138.68,138.19,137.18,138.49,137.31,138.32,136.79,137.69,136.0,134.46,135.08,136.4,136.97
1699,N,False,148.16,147.11,148.77,153.89,151.18,143.29,140.93,139.32,148.49,149.43,143.92,150.51,154.27,154.04,154.78,156.9,152.09,162.17,162.91,162.29,154.43,153.58,148.58,155.65,155.84,155.93,161.76,155.04,154.96,147.87,140.77,141.49,142.25,135.94,128.36,135.2,133.71,136.27,140.87,147.86,144.71,145.06,139.99,139.37,149.34,144.09,145.6,148.57,143.62,145.17,141.42,143.92,146.57,150.22,150.42,152.13,150.09,144.11,137.98,136.49,135.11,134.28,136.13,128.25,128.83,123.49,122.44,125.12,129.64,119.94
1700,N,False,155.0,149.41,146.01,149.99,146.62,146.24,145.59,151.67,149.05,152.54,152.81,150.73,148.41,147.08,149.65,149.95,145.33,144.13,141.41,142.02,145.04,144.62,142.97,139.65,143.1,139.32,143.21,139.74,141.86,138.56,144.52,144.11,142.78,144.44,145.77,150.91,152.93,155.08,156.77,154.5,156.71,155.22,152.55,155.94,151.29,151.39,147.57,148.18,150.98,155.89,153.05,152.14,152.03,150.73,147.76,150.91,154.77,151.23,154.45,151.85,153.86,145.69,147.33,145.65,147.16,145.99,147.96,148.31,149.36,157.17
1701,N,False,123.24,124.48,126.19,123.38,122.57,122.3,121.46,120.29,118.81,117.61,118.35,117.75,117.58,114.19,113.22,112.97,111.68,112.58,111.94,113.21,113.61,112.75,113.64,114.6,114.79,116.04,115.33,114.58,112.94,114.87,114.1,114.67,114.16,114.64,115.78,114.62,117.52,119.65,121.67,122.21,121.92,122.17,123.83,125.39,123.99,120.2,119.62,120.12,118.89,119.35,120.51,117.58,116.45,115.1,115.97,115.82,115.52,114.27,115.46,115.11,115.68,117.99,119.58,119.55,121.17,124.26,124.65,123.66,125.18,124.56
1702,N,False,99.296,98.362,98.855,98.211,99.158,99.696,100.28,100.85,101.53,103.21,103.8,104.6,104.59,105.64,106.15,106.78,106.59,106.94,107.19,107.1,107.77,107.87,108.41,108.0,107.88,107.76,107.76,107.84,107.01,106.93,105.91,104.85,103.84,103.15,101.99,101.94,101.95,101.41,101.26,101.73,101.93,102.7,104.06,105.15,106.5,107.34,106.94,108.09,107.22,107.39,106.86,106.25,105.52,104.69,104.1,103.53,103.36,103.47,103.14,102.39,104.02,104.91,104.7,105.63,105.73,106.89,107.32,107.76,107.58,107.96
1703,N,False,102.44,100.94,99.813,99.296,98.362,98.855,98.211,99.158,99.696,100.28,100.85,101.53,103.21,103.8,104.6,104.59,105.64,106.15,106.78,106.59,106.94,107.19,107.1,107.77,107.87,108.41,108.0,107.88,107.76,107.76,107.84,107.01,106.93,105.91,104.85,103.84,103.15,101.99,101.94,101.95,101.41,101.26,101.73,101.93,102.7,104.06,105.15,106.5,107.34,106.94,108.09,107.22,107.39,106.86,106.25,105.52,104.69,104.1,103.53,103.36,103.47,103.14,102.39,104.02,104.91,104.7,105.63,105.73,106.89,107.32
1704,N,False,97.47,96.848,97.209,96.119,95.066,94.02,96.829,91.672,90.224,94.47,92.224,92.851,94.123,92.341,90.812,91.9,91.185,94.345,93.655,95.017,92.628,92.298,90.648,92.628,88.185,89.704,86.562,86.386,87.563,86.527,89.329,87.8,86.595,86.886,85.056,84.686,85.956,88.73,85.498,85.077,91.274,83.452,87.793,88.502,85.606,89.272,88.184,81.28,82.146,77.967,85.482,87.744,84.64,78.162,84.007,74.34,82.25,72.387,71.817,76.642,75.764,75.286,77.24,76.451,75.623,74.973,78.433,79.0,76.953,86.082
1705,N,False,97.879,98.038,98.116,98.199,98.98,98.286,98.177,98.447,99.217,98.556,98.612,99.025,99.376,99.558,99.022,99.251,99.663,99.177,99.723,100.1,99.237,99.621,99.91,100.08,99.283,99.242,99.276,99.198,99.286,99.78,100.67,100.12,100.74,101.62,102.59,103.14,104.35,104.38,104.27,104.4,104.22,104.34,103.6,102.6,102.6,102.55,102.33,101.78,101.28,100.81,101.16,101.55,101.78,102.37,101.86,101.81,102.13,102.66,102.61,104.32,104.36,104.44,104.37,104.0,103.59,104.49,104.09,103.95,103.93,103.62
1706,N,False,134.19,141.76,142.2,143.81,145.02,144.93,145.27,143.04,143.63,143.22,147.01,146.8,143.65,142.91,141.6,141.18,136.78,132.56,128.97,127.66,128.07,130.96,129.99,131.17,133.06,132.68,137.73,132.85,132.5,133.69,137.08,137.3,141.26,139.03,136.7,132.15,132.77,133.16,128.69,124.46,125.73,122.23,120.33,122.49,123.1,123.77,121.42,121.15,118.65,117.13,115.3,116.19,114.14,114.47,115.41,119.0,117.93,114.21,111.94,112.32,113.66,113.29,112.42,112.54,116.57,117.9,121.63,122.77,124.45,124.81
1707,N,False,121.56,120.99,120.37,120.06,120.74,120.27,119.4,119.13,118.89,119.66,119.77,120.52,120.49,120.09,120.01,120.32,121.08,120.47,121.28,121.89,121.23,120.9,120.67,119.78,119.35,118.94,119.23,119.18,118.38,118.33,118.31,118.59,117.89,117.48,117.45,116.74,116.07,116.62,116.6,116.45,115.93,116.7,116.77,116.81,116.89,116.89,116.69,117.52,117.12,117.34,117.96,117.9,118.22,118.44,118.61,117.89,118.46,118.47,117.69,117.65,116.78,117.04,116.52,115.67,115.61,115.38,114.31,114.38,114.16,114.11
1708,N,False,106.76,106.47,106.12,106.48,106.91,107.32,107.64,108.3,109.02,109.48,109.58,109.73,110.13,109.87,109.83,109.95,109.58,109.1,109.11,108.46,108.69,108.07,108.19,107.54,107.07,107.15,107.48,106.63,106.45,106.13,106.17,106.27,105.64,106.49,105.88,106.17,105.83,105.71,105.93,106.0,106.14,106.68,106.37,107.26,108.24,108.7,109.12,108.21,107.42,107.01,107.53,106.58,105.07,104.43,103.37,102.46,101.97,101.78,102.4,103.67,103.68,104.44,105.12,105.37,105.89,106.83,107.09,106.98,106.7,105.06
1709,N,False,137.96,136.97,134.0,134.58,129.25,130.51,134.33,135.62,134.49,137.87,139.77,135.89,135.2,132.1,134.42,136.47,133.8,138.17,136.16,130.55,128.54,127.86,137.2,136.56,137.54,135.82,136.41,137.9,140.79,141.43,145.39,144.25,146.54,146.99,148.07,146.13,148.27,150.39,148.35,149.03,146.4,147.21,149.01,145.33,140.77,138.73,139.79,142.79,143.47,142.81,141.44,138.7,142.08,144.19,144.51,141.46,144.3,145.41,143.01,144.44,143.76,147.94,150.82,150.25,152.59,151.26,154.37,157.48,152.01,153.8
1710,N,False,142.61,145.19,144.43,141.88,141.65,141.16,142.04,140.44,139.9,140.6,139.28,135.65,136.26,135.12,133.76,131.08,130.29,132.71,139.02,138.91,140.33,143.51,141.51,144.45,143.1,141.71,143.55,146.1,141.9,141.1,140.3,139.28,136.76,138.36,137.16,134.86,132.5,135.34,134.42,132.95,129.96,131.76,131.27,131.57,134.27,131.89,130.12,129.62,131.5,131.1,129.85,131.46,128.69,128.45,131.25,132.17,129.25,131.89,133.19,131.77,135.17,138.07,137.57,136.42,139.88,138.9,136.85,135.33,136.58,137.42
1711,N,False,120.84,120.11,121.28,120.93,120.35,120.86,120.56,120.47,119.98,120.04,119.9,119.73,119.92,118.94,118.98,118.86,118.71,118.45,118.23,118.58,118.32,117.44,117.92,117.92,118.08,118.82,117.83,118.43,117.61,117.69,117.71,117.36,116.58,116.64,116.76,116.18,116.26,115.46,114.54,115.24,115.44,114.86,115.16,114.66,114.36,113.95,114.29,115.12,115.23,116.33,116.67,116.82,117.1,117.37,117.51,117.36,117.22,117.2,116.77,115.28,114.56,113.97,113.29,112.31,112.29,111.6,111.93,111.25,110.44,109.85
1712,N,False,88.296,88.174,87.951,88.089,88.066,88.052,88.301,88.542,88.543,88.887,89.32,89.52,90.148,90.719,90.947,91.793,92.179,92.312,92.174,92.033,92.262,91.911,91.452,91.11,90.895,90.399,90.156,89.866,89.694,89.512,89.075,89.369,89.429,89.038,89.975,90.014,90.552,90.243,90.096,90.19,90.53,90.674,91.539,91.58,91.494,91.347,91.504,91.676,91.883,92.152,92.084,92.426,91.895,91.658,91.447,91.256,91.211,90.536,90.576,90.813,90.746,90.698,90.844,90.011,90.439,90.317,90.21,89.916,90.266,90.542
