,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70
1443,B,False,162.86,163.46,161.49,164.58,164.92,162.44,161.97,157.37,155.66,156.56,157.98,157.69,159.65,157.5,157.64,158.66,155.69,154.19,153.08,152.51,151.9,154.81,152.18,149.53,147.89,148.5,149.17,151.92,147.75,149.8,152.19,150.72,148.98,147.97,146.52,146.9,149.27,147.38,145.96,144.52,145.66,145.22,142.06,138.5,139.46,141.78,140.57,138.56,138.19,136.51,136.75,136.22,135.99,135.77,135.97,137.31,132.87,131.57,130.45,128.54,128.53,127.37,129.93,126.91,127.48,127.28,127.56,128.78,126.05,125.17
1444,B,False,213.37,213.56,212.37,213.26,217.19,219.15,214.02,214.33,213.67,220.24,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07,218.7,221.49,225.4,220.81,222.91,222.59,224.75,224.8,228.08,230.65,229.37,229.57,235.6,234.25,230.99,233.34,231.75,233.94,232.55,228.96,231.61,237.33,236.93,233.98,233.8,231.65,236.24,234.76,233.8,230.97,233.72,230.82,232.49,232.02,233.8,229.84,227.31,225.41,231.29,233.8,230.69,233.45,236.52,236.58,235.46,237.85,237.06,241.66,238.8,243.13
1445,B,False,207.96,209.47,209.61,213.6,213.7,219.0,224.51,224.49,221.72,222.02,218.18,226.53,228.52,230.08,231.02,227.82,225.77,227.87,228.91,227.07,227.36,228.14,229.35,230.17,231.1,235.88,238.87,242.27,248.35,246.81,248.08,251.1,255.96,256.34,254.39,259.28,256.52,252.17,250.93,256.87,253.62,255.55,253.61,254.23,257.61,257.96,258.73,257.83,256.37,260.96,265.4,264.18,260.61,256.77,260.17,260.78,261.38,264.66,264.25,266.29,267.94,275.06,268.24,270.73,271.12,269.97,267.22,267.17,264.2,265.73
1446,B,False,95.437,103.93,108.71,107.68,112.12,110.19,108.81,105.96,107.34,106.32,101.57,103.75,106.53,110.03,109.51,107.82,108.25,107.12,105.5,105.81,110.63,106.76,109.69,109.81,108.38,109.67,108.28,108.89,112.5,116.22,113.1,114.75,115.0,117.79,119.74,121.57,121.69,123.42,118.91,120.13,123.54,120.09,121.24,124.38,117.74,122.13,124.49,122.61,121.29,121.69,125.86,119.84,122.5,118.73,122.89,121.62,119.96,122.68,120.15,121.16,118.24,120.85,119.97,119.72,120.6,121.58,125.1,121.42,121.76,122.51
1447,B,False,235.24,235.03,237.89,238.42,238.37,242.43,244.51,246.57,247.95,249.1,249.21,247.52,247.7,247.04,246.32,248.37,251.71,257.23,257.25,258.13,258.73,259.84,260.15,262.7,260.81,258.43,260.58,257.91,258.36,258.31,256.74,255.72,257.91,257.7,259.0,259.96,260.9,261.24,259.08,258.75,257.1,257.24,259.64,259.22,258.16,256.7,254.97,256.19,255.52,251.98,249.63,249.48,252.86,251.34,247.75,247.33,243.93,246.72,245.41,245.58,246.34,245.07,243.23,239.52,242.21,246.7,246.35,245.95,252.11,252.8
1448,B,False,490.47,493.38,487.51,488.35,491.32,486.42,486.49,487.04,495.45,491.4,490.5,487.34,486.41,489.48,487.6,489.3,489.76,482.4,487.26,489.68,489.02,492.06,493.18,491.68,491.21,487.29,486.58,490.14,494.39,490.92,486.99,489.93,487.45,490.6,488.02,484.5,485.48,480.89,479.65,483.09,479.68,479.38,480.95,477.57,481.5,487.05,482.81,486.82,485.35,485.45,478.06,483.26,482.16,485.69,487.84,491.74,492.0,495.5,500.35,498.14,495.45,494.26,497.03,498.33,497.91,498.15,497.06,500.16,496.73,495.91
1449,B,False,187.73,184.74,184.01,184.16,185.12,180.77,182.27,180.75,177.05,177.57,174.9,171.15,171.05,170.0,174.19,168.8,167.89,168.54,168.24,166.47,167.92,169.75,170.53,166.18,167.1,171.27,167.75,170.45,167.0,168.0,166.74,169.15,173.72,178.01,174.25,173.93,179.4,178.7,178.81,181.42,176.42,175.65,173.5,171.41,170.13,167.34,167.28,169.45,167.91,167.47,168.05,166.98,170.31,167.66,166.02,167.67,165.94,168.02,165.11,163.23,165.36,164.25,160.23,164.04,160.29,165.98,163.33,160.34,161.3,161.52
1450,B,False,231.62,223.95,233.68,231.99,229.91,232.52,238.2,228.0,235.05,245.54,249.94,244.08,234.58,233.9,233.49,235.65,237.02,238.13,241.27,238.36,232.69,232.75,236.59,234.4,228.19,219.46,231.22,225.07,220.12,216.08,222.97,222.79,216.41,210.58,215.1,207.27,207.18,207.35,199.64,198.8,197.65,197.13,196.42,195.52,197.09,196.96,204.81,200.3,197.63,197.63,196.97,197.01,197.71,196.44,200.01,197.92,196.83,193.43,191.0,202.03,195.4,201.27,198.37,203.19,207.36,204.39,204.17,203.7,206.86,209.49
1451,B,False,429.08,431.28,425.62,424.06,427.35,428.08,423.9,423.21,422.51,422.99,423.34,424.35,422.36,418.94,423.14,425.16,423.64,421.75,422.2,424.36,424.45,424.27,431.35,430.78,432.3,433.99,444.1,445.28,442.42,443.09,441.83,442.05,442.53,442.75,441.2,443.94,447.97,445.92,441.0,448.29,454.12,453.1,449.5,446.58,448.95,453.07,455.89,457.39,461.07,466.57,469.4,468.09,463.81,468.04,468.47,463.02,468.47,467.14,468.17,473.44,472.75,470.94,472.62,471.05,470.34,471.8,468.51,467.37,467.61,465.09
1452,B,False,385.38,388.08,387.87,388.28,383.52,378.69,380.0,380.73,381.49,379.49,376.07,375.74,377.74,376.58,379.1,383.73,384.3,385.58,383.17,377.2,373.53,376.64,376.04,373.94,376.17,379.44,380.1,381.32,383.4,381.17,387.21,389.19,390.52,390.79,391.42,391.52,390.51,392.42,386.75,390.43,389.51,386.6,389.56,386.45,382.95,382.21,384.95,384.15,385.47,385.1,388.6,390.85,391.1,393.67,389.8,391.59,392.01,393.79,393.73,389.42,388.97,390.79,392.69,394.63,396.31,398.53,397.21,399.03,401.28,400.48
1453,B,False,1090.4,1097.8,1105.2,1095.2,1107.2,1103.9,1103.6,1117.1,1128.8,1140.4,1134.4,1140.2,1141.7,1140.6,1150.3,1147.2,1150.6,1150.1,1145.3,1143.0,1144.1,1135.3,1140.3,1136.1,1143.7,1139.4,1150.7,1148.2,1139.8,1143.5,1144.9,1134.5,1137.5,1131.3,1130.6,1134.8,1140.0,1137.6,1137.0,1138.8,1133.0,1135.9,1136.0,1133.9,1139.8,1139.0,1141.4,1145.9,1147.4,1153.7,1144.9,1149.4,1159.2,1167.0,1158.9,1163.8,1162.3,1159.3,1165.2,1159.7,1156.3,1156.9,1169.6,1182.4,1183.6,1185.0,1183.2,1187.2,1187.6,1198.2
1454,B,False,163.91,170.5,167.83,174.57,167.81,159.08,157.24,158.44,152.47,149.88,154.61,153.52,149.44,146.09,149.07,149.82,138.33,138.56,140.16,143.95,148.96,132.47,129.89,124.23,132.75,136.01,144.69,137.22,136.67,134.4,132.54,129.66,130.83,133.71,131.55,137.2,129.94,128.72,128.49,131.5,126.38,127.37,125.6,121.88,120.46,128.05,130.91,122.09,120.57,114.43,118.47,119.7,113.49,114.86,118.0,115.93,116.34,114.14,113.35,108.24,114.0,119.7,117.36,117.71,116.96,122.37,124.02,121.3,119.78,122.66
1455,B,False,962.59,959.58,959.25,952.76,954.89,958.6,960.4,965.51,962.64,968.04,967.66,960.35,956.81,957.26,954.45,950.08,951.72,943.71,948.48,940.81,943.91,942.27,938.9,941.31,939.65,937.72,935.55,936.27,934.4,930.7,928.79,931.68,936.93,937.03,930.06,939.12,937.06,939.3,938.14,941.41,937.17,941.2,936.47,937.92,931.33,939.81,937.92,941.38,943.71,934.8,928.63,925.01,933.14,939.03,941.36,941.54,936.67,940.26,945.48,939.66,937.6,941.03,943.23,939.97,938.1,947.04,942.27,938.88,937.0,932.75
1456,B,False,203.45,202.66,203.57,201.81,201.86,198.49,204.23,205.47,206.55,208.15,207.8,209.78,214.35,216.45,219.17,215.18,223.44,225.34,221.95,228.68,231.45,231.36,232.99,227.51,232.38,231.76,233.42,235.54,232.89,234.49,235.16,235.01,239.81,237.05,237.91,243.45,244.83,247.08,254.38,259.16,264.51,268.91,268.92,264.94,263.18,266.59,263.86,266.45,265.15,261.07,262.12,262.21,262.35,263.75,258.23,258.97,257.73,258.08,260.48,266.21,272.57,274.94,274.61,273.88,281.56,275.76,275.56,269.99,283.39,283.46
1457,B,False,177.2,185.13,182.7,218.57,206.36,218.05,220.79,226.97,232.55,246.23,240.21,228.23,230.4,219.76,217.38,215.93,208.17,201.23,217.61,214.3,220.08,206.79,212.11,206.95,221.03,223.7,223.01,209.95,208.23,216.72,219.0,210.97,214.94,204.95,206.32,211.01,211.6,221.27,207.5,197.85,204.42,203.69,206.37,205.7,202.72,204.2,203.61,203.08,211.55,211.76,210.79,225.38,214.08,215.51,222.59,225.04,224.18,227.61,228.52,228.22,220.55,218.63,220.02,219.7,224.38,222.98,222.86,217.2,227.34,227.78
1458,B,False,129.05,127.19,128.8,127.11,124.34,126.93,125.31,126.88,128.02,125.33,124.33,127.73,128.09,128.28,126.36,127.81,129.0,128.95,133.04,132.95,132.27,132.63,131.49,132.22,129.09,131.06,130.46,132.76,128.47,132.28,132.23,129.05,127.17,126.65,123.02,126.87,128.26,126.68,126.65,126.35,126.8,125.96,127.56,126.88,126.87,127.77,126.29,124.85,125.46,127.06,124.95,125.28,125.77,126.89,126.1,125.12,123.34,122.46,122.84,123.81,122.03,124.26,126.64,126.98,127.58,128.37,126.4,127.01,127.09,126.95
1459,B,False,129.99,128.92,127.0,130.35,130.5,133.83,132.42,136.06,134.54,134.23,133.06,133.68,136.96,134.13,132.16,131.28,129.5,130.29,131.07,130.72,133.02,132.58,135.36,136.7,134.16,136.97,134.31,135.91,138.02,133.97,133.36,129.85,127.74,126.08,125.57,124.48,126.3,124.23,125.27,125.46,125.25,123.7,121.28,120.1,120.64,123.5,120.64,117.36,118.93,118.46,114.43,112.31,112.72,110.26,108.78,108.11,108.77,108.56,106.53,107.18,107.65,106.92,107.17,108.56,109.98,109.3,108.16,110.05,106.85,109.75
1460,B,False,595.24,603.93,612.68,628.57,643.75,649.86,660.89,683.13,697.2,706.03,697.47,721.52,743.57,736.62,758.95,768.27,788.96,795.56,809.8,821.3,826.25,824.0,838.11,827.14,836.31,848.67,855.78,854.82,861.82,871.83,861.23,860.79,855.92,832.3,820.46,814.93,812.78,818.73,808.18,828.4,806.97,803.37,803.62,786.3,805.08,801.22,786.38,783.82,802.61,801.99,798.43,798.34,792.99,789.22,790.59,799.31,794.86,802.45,806.32,798.78,796.9,790.48,781.92,777.65,766.33,773.19,768.16,760.87,760.86,779.69
1461,B,False,74.598,72.535,72.967,72.196,72.733,71.961,73.651,71.884,71.009,69.356,68.474,68.958,68.716,67.32,67.331,66.763,67.619,66.953,67.775,67.935,68.011,67.765,68.653,67.9,68.443,66.975,67.717,65.535,63.423,63.328,64.862,64.972,64.767,66.33,66.834,66.478,66.392,64.851,64.652,65.189,62.05,63.211,62.851,65.873,65.642,63.373,63.274,64.004,64.26,62.013,61.144,62.102,60.021,60.433,59.619,59.147,58.168,58.658,59.244,55.862,54.482,55.544,56.779,56.056,54.596,55.365,54.656,54.7,53.443,54.53
1462,B,False,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663,55.031,54.072,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709,61.8,66.0,61.285,61.169,60.388,67.328,69.659,67.981,67.657,68.424,69.743,73.804,70.103,65.307,67.906,70.594,69.964,75.824,88.093,84.679,85.017,87.02,93.281,91.144,88.244,88.169,90.748,89.862,93.687
1463,B,False,315.83,317.24,323.29,319.32,318.93,321.19,317.67,320.84,316.86,311.82,317.64,316.54,316.27,320.48,322.01,315.96,321.23,318.9,323.6,312.08,314.72,314.36,310.64,304.88,301.58,298.79,307.75,303.44,301.13,307.12,297.24,298.54,288.16,290.46,291.79,293.66,278.89,281.92,291.54,282.12,293.75,283.46,288.71,294.62,285.88,292.72,301.1,303.72,297.95,298.99,292.66,283.81,291.57,290.98,285.72,283.41,288.43,284.46,288.17,279.28,272.89,279.34,281.8,268.68,273.82,272.22,276.24,280.33,284.4,264.19
1464,B,False,280.18,279.86,277.33,275.52,273.88,276.05,278.6,276.64,275.74,278.01,276.18,280.51,277.09,281.89,280.2,277.34,275.55,274.75,271.34,270.17,271.15,273.74,273.09,271.04,271.01,270.82,269.97,271.92,272.95,271.64,272.86,271.64,266.46,264.65,263.97,262.63,261.87,259.35,259.06,261.38,262.51,260.51,261.23,261.51,258.94,259.01,259.86,259.46,259.55,259.68,260.25,258.09,261.25,262.75,264.83,266.43,264.3,265.09,261.44,262.89,262.61,263.11,261.2,262.25,263.33,262.0,260.81,259.3,261.1,259.2
1465,B,False,212.32,206.99,210.46,210.38,207.96,209.47,209.61,213.6,213.7,219.0,224.51,224.49,221.72,222.02,218.18,226.53,228.52,230.08,231.02,227.82,225.77,227.87,228.91,227.07,227.36,228.14,229.35,230.17,231.1,235.88,238.87,242.27,248.35,246.81,248.08,251.1,255.96,256.34,254.39,259.28,256.52,252.17,250.93,256.87,253.62,255.55,253.61,254.23,257.61,257.96,258.73,257.83,256.37,260.96,265.4,264.18,260.61,256.77,260.17,260.78,261.38,264.66,264.25,266.29,267.94,275.06,268.24,270.73,271.12,269.97
1466,N,False,66.244,64.657,64.166,62.974,61.896,62.555,61.575,60.653,59.53,61.681,61.766,61.258,61.394,61.071,63.39,62.236,62.17,62.106,61.139,59.885,61.567,59.901,60.314,59.215,58.512,59.717,59.871,58.522,58.082,59.242,58.405,57.902,56.176,54.597,54.953,55.458,57.118,57.273,55.682,57.278,56.133,56.759,56.757,55.3,55.611,54.692,55.865,56.265,56.298,55.094,57.008,53.951,53.396,54.265,52.847,51.522,49.305,50.215,48.939,47.394,47.246,47.428,48.726,49.472,46.461,45.74,47.76,46.671,47.487,48.82
1467,N,False,35.994,36.051,36.255,35.872,35.136,35.934,35.548,34.912,35.067,34.437,35.233,36.569,36.334,36.347,35.57,35.28,35.141,35.546,36.197,37.059,36.972,36.829,39.414,39.127,38.198,38.166,38.08,37.399,37.516,36.832,36.301,36.763,36.924,35.647,36.353,36.066,35.381,35.495,35.911,37.325,37.294,37.853,37.065,37.435,37.896,37.514,36.527,38.899,38.262,38.032,38.694,41.052,39.467,39.89,39.809,39.023,40.288,38.899,37.864,37.633,37.795,39.617,37.722,39.793,39.406,40.43,39.857,38.363,38.177,37.793
1468,N,False,38.171,38.208,39.313,39.512,39.45,37.991,39.167,37.594,38.443,38.272,37.442,36.296,35.79,36.428,34.244,35.035,34.541,33.7,33.371,32.691,32.779,34.144,32.689,32.172,32.757,33.245,32.226,31.382,31.65,31.018,33.004,30.543,29.475,30.578,29.047,29.261,28.731,28.831,29.601,28.182,28.277,27.865,27.376,26.923,26.617,27.556,25.773,25.681,25.32,24.223,23.512,21.942,21.019,21.919,22.922,23.705,23.341,22.563,21.849,23.562,23.946,23.684,25.146,25.473,27.483,28.501,29.411,29.501,28.292,28.857
1469,N,False,44.821,43.759,41.165,43.542,44.777,45.567,48.276,47.458,47.717,47.503,46.511,47.731,44.194,46.581,45.591,45.857,45.428,45.332,46.718,45.426,46.091,45.972,47.016,45.789,47.074,48.156,51.905,56.504,50.639,50.006,53.447,55.27,55.575,56.292,56.954,56.647,56.248,57.107,56.361,56.389,54.565,53.92,52.438,51.617,52.698,53.854,53.782,53.224,52.802,53.093,53.125,53.128,50.911,51.74,49.863,50.925,51.214,49.648,47.605,47.078,45.352,45.134,44.0,44.155,46.232,44.485,43.673,42.939,42.647,41.857
1470,N,False,44.801,44.497,43.495,44.668,44.108,43.306,42.556,42.19,41.593,42.328,44.194,44.822,44.308,44.337,43.728,43.683,43.467,41.98,45.286,44.87,46.27,46.237,48.185,47.375,47.695,47.087,45.91,47.021,46.305,47.243,46.284,47.351,48.121,51.517,52.627,52.768,50.917,52.258,50.991,52.507,54.582,53.845,54.08,52.474,53.34,52.646,54.606,53.346,54.524,54.263,53.543,53.116,54.037,51.165,50.732,51.612,51.363,49.516,48.544,49.998,49.386,49.253,47.737,47.058,47.21,46.762,45.06,45.254,44.393,45.005
1471,N,False,78.26,78.008,79.822,79.24,77.081,75.868,79.335,80.135,77.51,79.166,83.423,83.93,83.571,83.119,83.474,84.517,85.033,85.684,84.711,83.672,83.939,84.272,83.043,86.747,86.52,87.207,87.18,85.093,84.831,87.417,87.132,90.468,89.737,88.849,86.902,87.865,87.301,88.321,86.512,86.058,84.577,84.115,85.172,85.169,86.648,84.542,84.843,84.074,82.884,83.314,84.762,84.901,82.068,85.546,84.549,84.033,85.509,82.059,82.55,79.841,81.198,80.705,79.884,79.786,75.834,77.21,77.357,81.081,79.83,79.48
1472,N,False,33.737,33.347,32.877,32.962,33.15,34.464,33.073,32.277,31.543,32.671,32.632,33.968,34.576,33.479,32.264,33.611,33.538,34.16,34.166,35.164,34.139,35.216,34.848,35.189,34.862,34.02,33.704,31.993,32.804,31.717,31.572,31.441,31.597,30.756,30.897,32.0,31.509,31.893,31.795,32.605,32.675,33.145,33.303,32.418,32.348,32.583,31.689,32.636,31.588,30.149,30.4,28.962,28.38,27.516,27.092,25.842,26.324,27.21,27.663,27.287,27.769,27.625,28.73,28.989,28.04,27.696,28.434,29.631,28.801,29.222
1473,N,False,60.222,60.133,58.096,58.817,58.772,57.119,58.72,61.237,61.941,59.712,59.168,56.858,59.236,57.531,56.644,60.164,59.731,64.34,65.725,65.045,64.979,65.551,65.777,68.549,68.922,69.65,67.322,70.629,68.121,71.76,69.678,74.415,72.108,72.004,72.12,71.947,71.434,70.282,69.373,69.546,68.615,69.619,71.052,70.875,70.896,70.799,71.158,70.005,71.43,71.707,76.081,79.452,76.918,79.174,83.638,82.902,82.742,84.363,83.485,78.791,79.08,79.555,76.015,78.173,78.769,78.972,77.699,79.048,78.802,77.525
1474,N,False,96.577,96.706,93.932,95.208,96.47,94.349,95.272,94.901,94.232,99.597,99.427,98.552,96.786,97.819,99.485,101.72,97.762,101.65,102.19,102.11,101.01,101.48,99.392,98.216,96.97,97.531,97.54,96.583,97.891,97.065,97.624,97.493,94.049,93.472,97.097,96.759,97.465,95.404,98.435,98.246,99.201,98.303,96.633,97.911,100.31,102.47,103.25,105.73,106.5,109.34,107.78,106.72,110.4,111.81,110.66,107.98,111.38,112.74,115.02,115.32,113.94,114.79,113.93,115.95,114.54,112.02,116.06,114.79,112.92,114.97
1475,N,False,36.834,36.245,36.26,35.349,36.901,37.052,36.972,36.432,35.61,36.046,36.294,36.167,36.136,35.359,37.012,36.751,35.556,36.083,35.304,35.751,36.233,36.109,35.892,35.769,34.989,35.145,34.221,33.397,32.004,33.143,33.584,32.617,33.295,33.122,32.668,32.267,31.2,31.124,29.77,29.502,29.044,28.355,27.66,27.11,28.217,26.669,26.873,26.802,27.287,27.968,26.744,25.662,25.713,25.626,26.121,25.285,24.498,24.511,24.477,25.22,25.328,23.851,23.388,24.317,24.574,24.789,24.081,24.003,23.105,22.244
1476,N,False,66.379,66.426,65.445,66.546,66.581,64.655,64.292,64.552,64.811,68.051,67.654,67.635,67.624,65.687,65.488,66.686,66.531,68.87,68.281,67.786,66.82,67.987,67.561,66.836,66.984,66.528,66.484,67.078,68.578,65.975,66.455,65.298,63.498,65.279,67.355,66.124,67.454,69.636,68.916,67.646,68.615,70.085,72.017,73.863,74.113,74.067,76.413,75.287,75.801,76.964,73.579,76.307,76.998,75.416,76.305,77.445,77.366,75.44,77.045,74.942,72.687,74.294,75.552,77.395,77.396,78.103,80.988,79.619,79.857,80.181
1477,N,False,91.097,88.515,88.01,86.338,84.33,85.858,87.326,88.287,88.386,89.391,90.25,92.021,89.661,88.255,88.404,87.042,88.929,90.638,90.756,89.668,91.604,91.472,92.629,94.767,95.143,94.958,97.03,96.192,94.515,96.27,98.251,96.663,98.273,98.022,97.338,97.586,97.194,96.469,96.641,96.008,94.9,96.449,95.558,95.005,94.744,98.066,99.544,97.862,94.47,96.01,96.545,97.06,96.108,96.426,97.282,96.702,98.042,97.55,95.381,96.718,96.452,96.204,97.546,98.049,99.992,101.2,102.44,102.43,101.91,101.14
1478,N,False,59.259,57.232,57.359,56.695,55.249,52.403,53.92,52.971,52.493,52.887,52.011,51.935,50.85,50.804,51.636,52.345,51.403,51.676,50.353,54.068,53.869,54.88,54.316,54.18,53.799,52.945,55.061,55.515,55.668,57.619,61.073,61.541,63.675,69.52,71.174,69.174,67.894,73.295,73.324,78.669,79.4,86.654,83.62,85.997,86.975,83.481,79.725,87.281,93.797,97.805,92.255,86.535,88.896,90.315,90.905,89.668,92.501,87.42,92.686,89.851,84.456,83.734,78.809,81.394,83.597,82.163,81.666,80.788,81.372,79.908
1479,N,False,95.86,96.691,95.506,96.055,95.911,96.56,96.568,96.804,95.171,92.231,90.304,89.854,91.3,91.138,91.879,93.432,96.523,94.641,94.458,94.318,96.287,97.527,98.465,97.111,95.984,95.439,96.852,97.832,99.12,99.276,99.195,97.935,98.182,95.98,96.091,97.082,95.87,97.407,96.191,96.249,95.492,94.995,93.272,89.815,91.169,89.044,89.715,87.083,86.421,85.174,86.944,86.877,88.096,85.649,83.805,82.729,85.393,84.639,86.05,85.059,85.5,85.121,85.239,85.123,86.412,87.762,87.149,88.674,87.302,87.919
1480,N,False,137.79,138.35,136.43,138.79,138.29,139.22,139.5,139.2,138.33,138.38,138.68,134.65,134.74,135.75,135.78,136.08,138.94,134.75,136.99,137.1,137.49,136.4,137.71,136.44,134.0,135.39,135.68,138.0,136.61,137.64,136.19,131.39,132.42,131.59,132.59,131.81,130.51,129.47,131.83,134.13,132.86,131.02,130.83,129.71,129.64,128.44,129.14,127.95,128.78,128.0,129.88,130.22,131.03,131.39,132.64,133.38,131.04,130.35,132.78,133.47,134.68,134.55,131.46,132.88,132.52,132.88,134.6,136.13,135.19,135.3
1481,N,False,35.494,35.932,36.099,36.589,37.804,37.118,36.343,35.731,35.766,35.387,34.907,35.503,34.153,33.932,35.248,35.181,35.123,35.77,36.134,36.835,36.515,35.72,36.262,35.932,34.551,34.596,34.58,33.716,33.354,33.199,32.847,31.856,31.607,31.274,31.895,30.665,30.645,30.947,30.451,29.052,28.425,29.136,29.597,28.54,29.051,29.367,29.806,30.271,30.291,30.114,28.371,27.027,26.854,26.032,24.155,23.083,23.023,21.985,21.697,21.022,20.997,20.942,20.134,20.046,20.497,18.547,19.758,18.705,19.445,19.257
1482,N,False,104.02,103.46,103.56,101.75,103.76,105.89,105.43,101.26,102.48,101.02,102.85,99.828,101.84,98.407,100.19,100.47,100.67,103.42,103.96,103.11,100.54,100.57,101.18,99.135,98.812,99.362,99.348,99.261,100.26,99.989,98.787,99.039,100.58,97.591,98.27,98.126,97.61,96.121,95.506,95.721,95.053,96.605,98.29,96.352,97.465,96.696,96.119,93.504,91.356,92.452,89.15,89.734,88.283,88.549,89.68,88.778,87.053,87.033,84.193,82.397,83.613,82.008,82.549,82.403,81.719,80.434,80.481,80.395,78.514,77.358
1483,N,False,34.459,34.645,35.495,32.936,33.113,33.256,32.083,33.567,34.194,33.873,32.588,32.441,32.779,32.782,32.523,32.211,30.965,30.458,29.77,29.08,28.388,28.381,28.131,29.705,30.844,31.538,29.952,31.283,30.39,30.195,29.562,31.223,30.853,29.064,28.392,29.939,30.541,28.128,29.185,28.746,28.169,28.954,29.306,29.9,30.241,28.973,28.041,25.892,26.094,26.023,24.684,22.912,22.905,22.006,21.731,21.326,19.532,18.963,19.15,18.662,18.412,18.738,19.473,18.613,19.36,19.058,18.822,18.931,18.533,18.303
1484,N,False,148.47,151.32,151.3,150.49,155.39,155.91,157.42,157.2,158.34,160.38,161.39,164.23,162.86,162.47,165.56,167.36,165.49,165.93,167.75,167.44,169.42,171.32,171.02,170.48,175.18,173.28,171.22,168.67,170.6,168.55,168.8,168.47,169.93,171.8,168.86,169.64,168.28,169.48,171.37,176.16,176.9,179.45,179.25,178.21,176.71,175.64,176.53,179.48,178.08,178.92,174.26,175.36,176.55,175.95,171.86,171.59,170.89,168.5,167.62,170.03,176.79,175.53,174.6,174.45,175.34,174.57,174.2,172.94,171.01,169.66
1485,N,False,142.07,141.98,140.89,140.75,141.89,143.13,141.52,140.73,143.2,139.81,143.72,144.88,144.88,144.52,143.64,144.32,145.15,146.0,147.99,148.72,150.38,147.61,147.16,147.98,145.56,144.96,147.35,150.22,151.45,150.23,151.02,149.61,149.03,151.34,152.72,152.4,149.77,147.05,148.83,148.12,149.95,148.79,148.72,149.45,145.39,144.28,145.27,145.56,144.94,145.79,144.6,142.46,142.92,142.95,145.1,146.21,147.05,148.14,143.78,144.61,143.01,141.43,143.15,144.6,144.21,142.68,140.9,141.31,138.11,138.26
1486,N,False,34.101,34.045,36.153,36.38,40.323,41.767,44.682,47.12,48.981,51.685,52.022,54.32,56.575,56.242,57.214,58.238,57.894,60.393,63.846,62.627,63.414,62.289,61.061,62.42,65.041,66.389,66.229,67.912,69.274,70.858,74.217,75.512,75.532,78.375,80.231,80.924,80.585,80.381,83.974,85.789,86.065,86.152,86.572,86.904,88.158,90.361,90.683,92.085,92.631,93.568,93.803,92.585,91.744,89.642,89.227,89.422,87.777,86.844,86.903,85.172,84.942,84.103,84.671,85.33,85.244,86.043,85.675,85.954,86.204,86.668
1487,N,False,1121.4,1125.4,1126.4,1135.0,1128.2,1133.0,1126.7,1123.6,1122.8,1127.9,1135.2,1131.4,1138.2,1139.1,1139.9,1139.2,1134.7,1135.4,1136.4,1127.0,1133.1,1132.9,1131.8,1133.1,1138.5,1144.4,1144.6,1143.8,1146.4,1159.4,1169.2,1171.4,1178.4,1178.3,1182.8,1185.7,1195.2,1182.4,1190.2,1202.1,1203.1,1201.4,1207.7,1213.6,1218.2,1215.4,1213.2,1218.2,1218.6,1218.4,1229.3,1226.6,1228.7,1221.4,1224.5,1223.4,1228.8,1222.8,1216.5,1211.9,1213.4,1223.2,1232.2,1236.4,1233.1,1236.9,1241.9,1253.9,1253.0,1259.1
